day,time,timestamp,origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode,distance_meters,duration_seconds,duration_in_traffic,source,predicted_duration,actual_duration,abs_error,rel_error
8/5/2025,8:00,1754406000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,396.0,api,580.72,396.0,184.72000000000003,0.4664646464646465
8/5/2025,8:00,1754406000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/5/2025,8:00,1754406000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/5/2025,8:00,1754406000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/5/2025,9:00,1754409600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,425.0,api,580.72,425.0,155.72000000000003,0.36640000000000006
8/5/2025,9:00,1754409600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/5/2025,9:00,1754409600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/5/2025,9:00,1754409600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/5/2025,10:00,1754413200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,453.0,api,580.72,453.0,127.72000000000003,0.2819426048565122
8/5/2025,10:00,1754413200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/5/2025,10:00,1754413200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/5/2025,10:00,1754413200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/5/2025,11:00,1754416800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,437.0,api,580.72,437.0,143.72000000000003,0.3288787185354692
8/5/2025,11:00,1754416800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/5/2025,11:00,1754416800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/5/2025,11:00,1754416800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/5/2025,12:00,1754420400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,447.0,api,580.72,447.0,133.72000000000003,0.2991498881431768
8/5/2025,12:00,1754420400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/5/2025,12:00,1754420400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/5/2025,12:00,1754420400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/5/2025,13:00,1754424000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,426.0,api,580.72,426.0,154.72000000000003,0.36319248826291084
8/5/2025,13:00,1754424000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/5/2025,13:00,1754424000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/5/2025,13:00,1754424000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/5/2025,14:00,1754427600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,435.0,api,580.72,435.0,145.72000000000003,0.3349885057471265
8/5/2025,14:00,1754427600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/5/2025,14:00,1754427600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/5/2025,14:00,1754427600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/5/2025,15:00,1754431200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,459.0,api,580.72,459.0,121.72000000000003,0.26518518518518525
8/5/2025,15:00,1754431200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/5/2025,15:00,1754431200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/5/2025,15:00,1754431200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/5/2025,16:00,1754434800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,482.0,api,580.72,482.0,98.72000000000003,0.20481327800829882
8/5/2025,16:00,1754434800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/5/2025,16:00,1754434800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/5/2025,16:00,1754434800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/5/2025,17:00,1754438400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,520.0,api,580.72,520.0,60.72000000000003,0.11676923076923082
8/5/2025,17:00,1754438400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/5/2025,17:00,1754438400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/5/2025,17:00,1754438400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/5/2025,18:00,1754442000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,529.0,api,580.72,529.0,51.72000000000003,0.09776937618147453
8/5/2025,18:00,1754442000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/5/2025,18:00,1754442000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/5/2025,18:00,1754442000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/5/2025,19:00,1754445600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,428.0,api,580.72,428.0,152.72000000000003,0.3568224299065421
8/5/2025,19:00,1754445600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/5/2025,19:00,1754445600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/5/2025,19:00,1754445600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/5/2025,20:00,1754449200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1586,452,393.0,api,580.72,393.0,187.72000000000003,0.47765903307888047
8/5/2025,20:00,1754449200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/5/2025,20:00,1754449200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/5/2025,20:00,1754449200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/5/2025,21:00,1754452800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,390.0,api,580.72,390.0,190.72000000000003,0.4890256410256411
8/5/2025,21:00,1754452800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/5/2025,21:00,1754452800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/5/2025,21:00,1754452800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/5/2025,22:00,1754456400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,374.0,api,580.72,374.0,206.72000000000003,0.5527272727272728
8/5/2025,22:00,1754456400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/5/2025,22:00,1754456400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/5/2025,22:00,1754456400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/6/2025,6:00,1754485200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,357.0,api,580.72,357.0,223.72000000000003,0.6266666666666667
8/6/2025,6:00,1754485200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1821,838,,api,698.41,838.0,139.59000000000003,0.1665751789976134
8/6/2025,6:00,1754485200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/6/2025,6:00,1754485200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/6/2025,7:00,1754488800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,347.0,api,580.72,347.0,233.72000000000003,0.6735446685878963
8/6/2025,7:00,1754488800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1821,867,,api,698.41,867.0,168.59000000000003,0.1944521337946944
8/6/2025,7:00,1754488800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/6/2025,7:00,1754488800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/6/2025,8:00,1754492400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,389.0,api,580.72,389.0,191.72000000000003,0.49285347043701805
8/6/2025,8:00,1754492400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/6/2025,8:00,1754492400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/6/2025,8:00,1754492400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/6/2025,9:00,1754496000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,436.0,api,580.72,436.0,144.72000000000003,0.3319266055045872
8/6/2025,9:00,1754496000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/6/2025,9:00,1754496000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/6/2025,9:00,1754496000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/6/2025,10:00,1754499600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,455.0,api,580.72,455.0,125.72000000000003,0.27630769230769237
8/6/2025,10:00,1754499600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/6/2025,10:00,1754499600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/6/2025,10:00,1754499600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/6/2025,11:00,1754503200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,428.0,api,580.72,428.0,152.72000000000003,0.3568224299065421
8/6/2025,11:00,1754503200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/6/2025,11:00,1754503200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/6/2025,11:00,1754503200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/6/2025,12:00,1754506800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,440.0,api,580.72,440.0,140.72000000000003,0.3198181818181819
8/6/2025,12:00,1754506800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/6/2025,12:00,1754506800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/6/2025,12:00,1754506800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/6/2025,13:00,1754510400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,423.0,api,580.72,423.0,157.72000000000003,0.3728605200945627
8/6/2025,13:00,1754510400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/6/2025,13:00,1754510400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/6/2025,13:00,1754510400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/6/2025,14:00,1754514000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,430.0,api,580.72,430.0,150.72000000000003,0.3505116279069768
8/6/2025,14:00,1754514000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/6/2025,14:00,1754514000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/6/2025,14:00,1754514000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/6/2025,15:00,1754517600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,463.0,api,580.72,463.0,117.72000000000003,0.2542548596112312
8/6/2025,15:00,1754517600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/6/2025,15:00,1754517600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/6/2025,15:00,1754517600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/6/2025,16:00,1754521200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,479.0,api,580.72,479.0,101.72000000000003,0.21235908141962428
8/6/2025,16:00,1754521200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/6/2025,16:00,1754521200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/6/2025,16:00,1754521200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/6/2025,17:00,1754524800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,538.0,api,580.72,538.0,42.72000000000003,0.07940520446096659
8/6/2025,17:00,1754524800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/6/2025,17:00,1754524800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/6/2025,17:00,1754524800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/6/2025,18:00,1754528400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,543.0,api,580.72,543.0,37.72000000000003,0.06946593001841625
8/6/2025,18:00,1754528400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/6/2025,18:00,1754528400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/6/2025,18:00,1754528400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/6/2025,19:00,1754532000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,442.0,api,580.72,442.0,138.72000000000003,0.3138461538461539
8/6/2025,19:00,1754532000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/6/2025,19:00,1754532000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/6/2025,19:00,1754532000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/6/2025,20:00,1754535600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,389.0,api,580.72,389.0,191.72000000000003,0.49285347043701805
8/6/2025,20:00,1754535600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/6/2025,20:00,1754535600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/6/2025,20:00,1754535600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/6/2025,21:00,1754539200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,380.0,api,580.72,380.0,200.72000000000003,0.5282105263157896
8/6/2025,21:00,1754539200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/6/2025,21:00,1754539200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/6/2025,21:00,1754539200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/6/2025,22:00,1754542800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,377.0,api,580.72,377.0,203.72000000000003,0.5403713527851459
8/6/2025,22:00,1754542800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/6/2025,22:00,1754542800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/6/2025,22:00,1754542800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/7/2025,6:00,1754571600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,350.0,api,580.72,350.0,230.72000000000003,0.6592000000000001
8/7/2025,6:00,1754571600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1821,838,,api,698.41,838.0,139.59000000000003,0.1665751789976134
8/7/2025,6:00,1754571600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/7/2025,6:00,1754571600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/7/2025,7:00,1754575200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,345.0,api,580.72,345.0,235.72000000000003,0.6832463768115943
8/7/2025,7:00,1754575200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1821,867,,api,698.41,867.0,168.59000000000003,0.1944521337946944
8/7/2025,7:00,1754575200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/7/2025,7:00,1754575200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/7/2025,8:00,1754578800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,402.0,api,580.72,402.0,178.72000000000003,0.44457711442786074
8/7/2025,8:00,1754578800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
8/7/2025,8:00,1754578800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api,842.32,1084.0,241.67999999999995,0.22295202952029516
8/7/2025,8:00,1754578800,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api,600.43,491.0,109.42999999999995,0.22287169042769847
8/7/2025,9:00,1754582400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,443.0,api,580.72,443.0,137.72000000000003,0.31088036117381496
8/7/2025,9:00,1754582400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api,698.41,527.0,171.40999999999997,0.32525616698292215
